2020-07-03 15:39:15,920:INFO: Namespace(CRF=True, batch_size=2, clip=5.0, demo_model='1521112368', dropout=0.5, embedding_dim=300, epoch=40, hidden_dim=300, lr=0.001, mode='train', optimizer='Adam', pretrain_embedding='random', shuffle=True, test_data='data_path', train_data='data_path', update_embedding=True)
2020-07-03 15:39:15,921:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:44: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

2020-07-03 15:39:15,921:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:44: The name tf.placeholder is deprecated. Please use tf.compat.v1.placeholder instead.

2020-07-03 15:39:15,933:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:52: The name tf.variable_scope is deprecated. Please use tf.compat.v1.variable_scope instead.

2020-07-03 15:39:15,933:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:52: The name tf.variable_scope is deprecated. Please use tf.compat.v1.variable_scope instead.

2020-07-03 15:39:15,974:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:60: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
2020-07-03 15:39:15,974:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:60: calling dropout (from tensorflow.python.ops.nn_ops) with keep_prob is deprecated and will be removed in a future version.
Instructions for updating:
Please use `rate` instead of `keep_prob`. Rate should be set to `rate = 1 - keep_prob`.
2020-07-03 15:39:15,983:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:64: LSTMCell.__init__ (from tensorflow.python.ops.rnn_cell_impl) is deprecated and will be removed in a future version.
Instructions for updating:
This class is equivalent as tf.keras.layers.LSTMCell, and will be replaced by that in Tensorflow 2.0.
2020-07-03 15:39:15,983:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:64: LSTMCell.__init__ (from tensorflow.python.ops.rnn_cell_impl) is deprecated and will be removed in a future version.
Instructions for updating:
This class is equivalent as tf.keras.layers.LSTMCell, and will be replaced by that in Tensorflow 2.0.
2020-07-03 15:39:15,984:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:71: bidirectional_dynamic_rnn (from tensorflow.python.ops.rnn) is deprecated and will be removed in a future version.
Instructions for updating:
Please use `keras.layers.Bidirectional(keras.layers.RNN(cell))`, which is equivalent to this API
2020-07-03 15:39:15,984:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:71: bidirectional_dynamic_rnn (from tensorflow.python.ops.rnn) is deprecated and will be removed in a future version.
Instructions for updating:
Please use `keras.layers.Bidirectional(keras.layers.RNN(cell))`, which is equivalent to this API
2020-07-03 15:39:15,984:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/rnn.py:464: dynamic_rnn (from tensorflow.python.ops.rnn) is deprecated and will be removed in a future version.
Instructions for updating:
Please use `keras.layers.RNN(cell)`, which is equivalent to this API
2020-07-03 15:39:15,984:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/rnn.py:464: dynamic_rnn (from tensorflow.python.ops.rnn) is deprecated and will be removed in a future version.
Instructions for updating:
Please use `keras.layers.RNN(cell)`, which is equivalent to this API
2020-07-03 15:39:16,055:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/init_ops.py:1251: calling VarianceScaling.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2020-07-03 15:39:16,055:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/init_ops.py:1251: calling VarianceScaling.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2020-07-03 15:39:16,061:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/rnn_cell_impl.py:961: calling Zeros.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2020-07-03 15:39:16,061:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/rnn_cell_impl.py:961: calling Zeros.__init__ (from tensorflow.python.ops.init_ops) with dtype is deprecated and will be removed in a future version.
Instructions for updating:
Call initializer instance with the dtype argument instead of passing it to the constructor
2020-07-03 15:39:16,087:WARNING: Entity <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1473a29d0>> could not be transformed and will be executed as-is. Please report this to the AutgoGraph team. When filing the bug, set the verbosity to 10 (on Linux, `export AUTOGRAPH_VERBOSITY=10`) and attach the full output. Cause: converting <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1473a29d0>>: AttributeError: module 'gast' has no attribute 'Num'
2020-07-03 15:39:16,087:WARNING: Entity <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1473a29d0>> could not be transformed and will be executed as-is. Please report this to the AutgoGraph team. When filing the bug, set the verbosity to 10 (on Linux, `export AUTOGRAPH_VERBOSITY=10`) and attach the full output. Cause: converting <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1473a29d0>>: AttributeError: module 'gast' has no attribute 'Num'
2020-07-03 15:39:16,098:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/rnn.py:244: add_dispatch_support.<locals>.wrapper (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
2020-07-03 15:39:16,098:WARNING: From /usr/local/lib/python3.7/site-packages/tensorflow/python/ops/rnn.py:244: add_dispatch_support.<locals>.wrapper (from tensorflow.python.ops.array_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.where in 2.0, which has the same broadcast rule as np.where
2020-07-03 15:39:16,191:WARNING: Entity <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1565df750>> could not be transformed and will be executed as-is. Please report this to the AutgoGraph team. When filing the bug, set the verbosity to 10 (on Linux, `export AUTOGRAPH_VERBOSITY=10`) and attach the full output. Cause: converting <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1565df750>>: AttributeError: module 'gast' has no attribute 'Num'
2020-07-03 15:39:16,191:WARNING: Entity <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1565df750>> could not be transformed and will be executed as-is. Please report this to the AutgoGraph team. When filing the bug, set the verbosity to 10 (on Linux, `export AUTOGRAPH_VERBOSITY=10`) and attach the full output. Cause: converting <bound method LSTMCell.call of <tensorflow.python.ops.rnn_cell_impl.LSTMCell object at 0x1565df750>>: AttributeError: module 'gast' has no attribute 'Num'
2020-07-03 15:39:16,226:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:76: The name tf.get_variable is deprecated. Please use tf.compat.v1.get_variable instead.

2020-07-03 15:39:16,226:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:76: The name tf.get_variable is deprecated. Please use tf.compat.v1.get_variable instead.

2020-07-03 15:39:16,407:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:106: The name tf.summary.scalar is deprecated. Please use tf.compat.v1.summary.scalar instead.

2020-07-03 15:39:16,407:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:106: The name tf.summary.scalar is deprecated. Please use tf.compat.v1.summary.scalar instead.

2020-07-03 15:39:16,410:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:117: The name tf.train.AdamOptimizer is deprecated. Please use tf.compat.v1.train.AdamOptimizer instead.

2020-07-03 15:39:16,410:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:117: The name tf.train.AdamOptimizer is deprecated. Please use tf.compat.v1.train.AdamOptimizer instead.

2020-07-03 15:39:17,491:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:136: The name tf.global_variables_initializer is deprecated. Please use tf.compat.v1.global_variables_initializer instead.

2020-07-03 15:39:17,491:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:136: The name tf.global_variables_initializer is deprecated. Please use tf.compat.v1.global_variables_initializer instead.

2020-07-03 15:39:17,491:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:154: The name tf.train.Saver is deprecated. Please use tf.compat.v1.train.Saver instead.

2020-07-03 15:39:17,491:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:154: The name tf.train.Saver is deprecated. Please use tf.compat.v1.train.Saver instead.

2020-07-03 15:39:17,794:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:144: The name tf.summary.merge_all is deprecated. Please use tf.compat.v1.summary.merge_all instead.

2020-07-03 15:39:17,794:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:144: The name tf.summary.merge_all is deprecated. Please use tf.compat.v1.summary.merge_all instead.

2020-07-03 15:39:17,795:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:145: The name tf.summary.FileWriter is deprecated. Please use tf.compat.v1.summary.FileWriter instead.

2020-07-03 15:39:17,795:WARNING: From /Users/bytedance/Desktop/zh-NER-TF-master/model.py:145: The name tf.summary.FileWriter is deprecated. Please use tf.compat.v1.summary.FileWriter instead.

2020-07-03 15:39:19,159:INFO: 2020-07-03 15:39:18 epoch 1, step 1, loss: 36.69, global_step: 1
2020-07-03 15:39:19,159:INFO: 2020-07-03 15:39:18 epoch 1, step 1, loss: 36.69, global_step: 1
2020-07-03 15:39:58,835:INFO: 2020-07-03 15:39:18 epoch 1, step 300, loss: 2.184, global_step: 300
2020-07-03 15:39:58,835:INFO: 2020-07-03 15:39:18 epoch 1, step 300, loss: 2.184, global_step: 300
2020-07-03 15:40:33,817:INFO: 2020-07-03 15:39:18 epoch 1, step 600, loss: 8.272, global_step: 600
2020-07-03 15:40:33,817:INFO: 2020-07-03 15:39:18 epoch 1, step 600, loss: 8.272, global_step: 600
2020-07-03 15:41:06,496:INFO: 2020-07-03 15:39:18 epoch 1, step 900, loss: 3.985, global_step: 900
2020-07-03 15:41:06,496:INFO: 2020-07-03 15:39:18 epoch 1, step 900, loss: 3.985, global_step: 900
2020-07-03 15:41:42,733:INFO: 2020-07-03 15:39:18 epoch 1, step 1200, loss: 14.79, global_step: 1200
2020-07-03 15:41:42,733:INFO: 2020-07-03 15:39:18 epoch 1, step 1200, loss: 14.79, global_step: 1200
2020-07-03 15:42:18,650:INFO: 2020-07-03 15:39:18 epoch 1, step 1500, loss: 0.7713, global_step: 1500
2020-07-03 15:42:18,650:INFO: 2020-07-03 15:39:18 epoch 1, step 1500, loss: 0.7713, global_step: 1500
2020-07-03 15:42:55,523:INFO: 2020-07-03 15:39:18 epoch 1, step 1800, loss: 2.84, global_step: 1800
2020-07-03 15:42:55,523:INFO: 2020-07-03 15:39:18 epoch 1, step 1800, loss: 2.84, global_step: 1800
2020-07-03 15:43:32,699:INFO: 2020-07-03 15:39:18 epoch 1, step 2100, loss: 2.251, global_step: 2100
2020-07-03 15:43:32,699:INFO: 2020-07-03 15:39:18 epoch 1, step 2100, loss: 2.251, global_step: 2100
2020-07-03 15:44:09,871:INFO: 2020-07-03 15:39:18 epoch 1, step 2400, loss: 2.296, global_step: 2400
2020-07-03 15:44:09,871:INFO: 2020-07-03 15:39:18 epoch 1, step 2400, loss: 2.296, global_step: 2400
2020-07-03 15:44:47,879:INFO: 2020-07-03 15:39:18 epoch 1, step 2700, loss: 2.805, global_step: 2700
2020-07-03 15:44:47,879:INFO: 2020-07-03 15:39:18 epoch 1, step 2700, loss: 2.805, global_step: 2700
2020-07-03 15:45:26,498:INFO: 2020-07-03 15:39:18 epoch 1, step 3000, loss: 2.277, global_step: 3000
2020-07-03 15:45:26,498:INFO: 2020-07-03 15:39:18 epoch 1, step 3000, loss: 2.277, global_step: 3000
2020-07-03 15:46:04,964:INFO: 2020-07-03 15:39:18 epoch 1, step 3300, loss: 1.221, global_step: 3300
2020-07-03 15:46:04,964:INFO: 2020-07-03 15:39:18 epoch 1, step 3300, loss: 1.221, global_step: 3300
2020-07-03 15:46:42,544:INFO: 2020-07-03 15:39:18 epoch 1, step 3600, loss: 0.2824, global_step: 3600
2020-07-03 15:46:42,544:INFO: 2020-07-03 15:39:18 epoch 1, step 3600, loss: 0.2824, global_step: 3600
2020-07-03 15:47:20,773:INFO: 2020-07-03 15:39:18 epoch 1, step 3900, loss: 4.109, global_step: 3900
2020-07-03 15:47:20,773:INFO: 2020-07-03 15:39:18 epoch 1, step 3900, loss: 4.109, global_step: 3900
2020-07-03 15:47:56,178:INFO: 2020-07-03 15:39:18 epoch 1, step 4200, loss: 5.307, global_step: 4200
2020-07-03 15:47:56,178:INFO: 2020-07-03 15:39:18 epoch 1, step 4200, loss: 5.307, global_step: 4200
2020-07-03 15:48:34,491:INFO: 2020-07-03 15:39:18 epoch 1, step 4500, loss: 1.958, global_step: 4500
2020-07-03 15:48:34,491:INFO: 2020-07-03 15:39:18 epoch 1, step 4500, loss: 1.958, global_step: 4500
2020-07-03 15:49:14,007:INFO: 2020-07-03 15:39:18 epoch 1, step 4800, loss: 7.846, global_step: 4800
2020-07-03 15:49:14,007:INFO: 2020-07-03 15:39:18 epoch 1, step 4800, loss: 7.846, global_step: 4800
2020-07-03 15:49:52,225:INFO: 2020-07-03 15:39:18 epoch 1, step 5100, loss: 0.3437, global_step: 5100
2020-07-03 15:49:52,225:INFO: 2020-07-03 15:39:18 epoch 1, step 5100, loss: 0.3437, global_step: 5100
2020-07-03 15:50:29,537:INFO: 2020-07-03 15:39:18 epoch 1, step 5400, loss: 1.263, global_step: 5400
2020-07-03 15:50:29,537:INFO: 2020-07-03 15:39:18 epoch 1, step 5400, loss: 1.263, global_step: 5400
2020-07-03 15:51:07,002:INFO: 2020-07-03 15:39:18 epoch 1, step 5700, loss: 0.1311, global_step: 5700
2020-07-03 15:51:07,002:INFO: 2020-07-03 15:39:18 epoch 1, step 5700, loss: 0.1311, global_step: 5700
2020-07-03 15:51:43,774:INFO: 2020-07-03 15:39:18 epoch 1, step 6000, loss: 1.244, global_step: 6000
2020-07-03 15:51:43,774:INFO: 2020-07-03 15:39:18 epoch 1, step 6000, loss: 1.244, global_step: 6000
2020-07-03 15:52:19,907:INFO: 2020-07-03 15:39:18 epoch 1, step 6300, loss: 0.1086, global_step: 6300
2020-07-03 15:52:19,907:INFO: 2020-07-03 15:39:18 epoch 1, step 6300, loss: 0.1086, global_step: 6300
2020-07-03 15:52:59,203:INFO: 2020-07-03 15:39:18 epoch 1, step 6600, loss: 0.184, global_step: 6600
2020-07-03 15:52:59,203:INFO: 2020-07-03 15:39:18 epoch 1, step 6600, loss: 0.184, global_step: 6600
2020-07-03 15:53:41,124:INFO: 2020-07-03 15:39:18 epoch 1, step 6900, loss: 1.249, global_step: 6900
2020-07-03 15:53:41,124:INFO: 2020-07-03 15:39:18 epoch 1, step 6900, loss: 1.249, global_step: 6900
2020-07-03 15:54:19,585:INFO: 2020-07-03 15:39:18 epoch 1, step 7200, loss: 2.541, global_step: 7200
2020-07-03 15:54:19,585:INFO: 2020-07-03 15:39:18 epoch 1, step 7200, loss: 2.541, global_step: 7200
2020-07-03 15:54:58,154:INFO: 2020-07-03 15:39:18 epoch 1, step 7500, loss: 1.524, global_step: 7500
2020-07-03 15:54:58,154:INFO: 2020-07-03 15:39:18 epoch 1, step 7500, loss: 1.524, global_step: 7500
2020-07-03 15:55:33,218:INFO: 2020-07-03 15:39:18 epoch 1, step 7800, loss: 5.218, global_step: 7800
2020-07-03 15:55:33,218:INFO: 2020-07-03 15:39:18 epoch 1, step 7800, loss: 5.218, global_step: 7800
2020-07-03 15:56:09,940:INFO: 2020-07-03 15:39:18 epoch 1, step 8100, loss: 3.17, global_step: 8100
2020-07-03 15:56:09,940:INFO: 2020-07-03 15:39:18 epoch 1, step 8100, loss: 3.17, global_step: 8100
2020-07-03 15:56:50,179:INFO: 2020-07-03 15:39:18 epoch 1, step 8400, loss: 0.8206, global_step: 8400
2020-07-03 15:56:50,179:INFO: 2020-07-03 15:39:18 epoch 1, step 8400, loss: 0.8206, global_step: 8400
2020-07-03 15:57:28,230:INFO: 2020-07-03 15:39:18 epoch 1, step 8700, loss: 0.04023, global_step: 8700
2020-07-03 15:57:28,230:INFO: 2020-07-03 15:39:18 epoch 1, step 8700, loss: 0.04023, global_step: 8700
2020-07-03 15:58:04,487:INFO: 2020-07-03 15:39:18 epoch 1, step 9000, loss: 0.06721, global_step: 9000
2020-07-03 15:58:04,487:INFO: 2020-07-03 15:39:18 epoch 1, step 9000, loss: 0.06721, global_step: 9000
2020-07-03 15:58:39,665:INFO: 2020-07-03 15:39:18 epoch 1, step 9300, loss: 1.292, global_step: 9300
2020-07-03 15:58:39,665:INFO: 2020-07-03 15:39:18 epoch 1, step 9300, loss: 1.292, global_step: 9300
2020-07-03 15:59:17,454:INFO: 2020-07-03 15:39:18 epoch 1, step 9600, loss: 5.426, global_step: 9600
2020-07-03 15:59:17,454:INFO: 2020-07-03 15:39:18 epoch 1, step 9600, loss: 5.426, global_step: 9600
2020-07-03 15:59:53,696:INFO: 2020-07-03 15:39:18 epoch 1, step 9900, loss: 0.3288, global_step: 9900
2020-07-03 15:59:53,696:INFO: 2020-07-03 15:39:18 epoch 1, step 9900, loss: 0.3288, global_step: 9900
2020-07-03 16:00:30,062:INFO: 2020-07-03 15:39:18 epoch 1, step 10200, loss: 0.0943, global_step: 10200
2020-07-03 16:00:30,062:INFO: 2020-07-03 15:39:18 epoch 1, step 10200, loss: 0.0943, global_step: 10200
2020-07-03 16:01:05,687:INFO: 2020-07-03 15:39:18 epoch 1, step 10500, loss: 0.4411, global_step: 10500
2020-07-03 16:01:05,687:INFO: 2020-07-03 15:39:18 epoch 1, step 10500, loss: 0.4411, global_step: 10500
2020-07-03 16:01:42,453:INFO: 2020-07-03 15:39:18 epoch 1, step 10800, loss: 0.7031, global_step: 10800
2020-07-03 16:01:42,453:INFO: 2020-07-03 15:39:18 epoch 1, step 10800, loss: 0.7031, global_step: 10800
2020-07-03 16:02:17,752:INFO: 2020-07-03 15:39:18 epoch 1, step 11100, loss: 3.224, global_step: 11100
2020-07-03 16:02:17,752:INFO: 2020-07-03 15:39:18 epoch 1, step 11100, loss: 3.224, global_step: 11100
2020-07-03 16:02:55,324:INFO: 2020-07-03 15:39:18 epoch 1, step 11400, loss: 1.049, global_step: 11400
2020-07-03 16:02:55,324:INFO: 2020-07-03 15:39:18 epoch 1, step 11400, loss: 1.049, global_step: 11400
2020-07-03 16:03:33,759:INFO: 2020-07-03 15:39:18 epoch 1, step 11700, loss: 0.148, global_step: 11700
2020-07-03 16:03:33,759:INFO: 2020-07-03 15:39:18 epoch 1, step 11700, loss: 0.148, global_step: 11700
2020-07-03 16:04:08,217:INFO: 2020-07-03 15:39:18 epoch 1, step 12000, loss: 0.09546, global_step: 12000
2020-07-03 16:04:08,217:INFO: 2020-07-03 15:39:18 epoch 1, step 12000, loss: 0.09546, global_step: 12000
